deployment_mode,scenario,metric,statistic,value,run_count
cloud_only,fault_sustained,diagnosis_latency_ms_p95,std,0.9395138171295064,5
cloud_only,fault_sustained,diagnosis_latency_ms_p95,p95,16.83844566345215,5
cloud_only,fault_sustained,diagnosis_latency_ms_p95,min,14.71775770187378,5
cloud_only,fault_sustained,diagnosis_latency_ms_p95,max,17.059946060180664,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,count,5,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,mean,1.8525596340510304,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,median,1.3284084828188967,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,std,1.1765863256628972,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,p95,3.384672640197979,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,min,0.8893385085763507,5
cloud_only,fault_sustained,diagnosis_latency_ms_std,max,3.6047946781913276,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,mean,23.4,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,median,23.0,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,std,0.5477225575051661,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,p95,24.0,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,min,23.0,5
cloud_only,fault_sustained,diagnosis_processing_ms_count,max,24.0,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,mean,9.776687622070312,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,median,6.700754165649414,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,std,6.538690554560984,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,p95,18.815994262695312,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,min,5.699872970581055,5
cloud_only,fault_sustained,diagnosis_processing_ms_max,max,21.18849754333496,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,mean,5.095312388046928,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,median,5.033099133035411,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,std,0.4491463695178629,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,p95,5.682650165281434,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,min,4.636401715485946,5
cloud_only,fault_sustained,diagnosis_processing_ms_mean,max,5.807845488838527,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,mean,4.811215400695801,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,median,4.792332649230957,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,std,0.23578059996843825,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,p95,5.052947998046875,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,min,4.462003707885742,5
cloud_only,fault_sustained,diagnosis_processing_ms_median,max,5.070924758911133,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,mean,4.022645950317383,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,median,4.027843475341797,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,std,0.21284646895086073,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,p95,4.23436164855957,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,min,3.7086009979248047,5
cloud_only,fault_sustained,diagnosis_processing_ms_min,max,4.246711730957031,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,mean,6.031944751739501,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,median,6.18607997894287,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,std,0.5067535805124942,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,p95,6.512310504913328,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,min,5.319476127624512,5
cloud_only,fault_sustained,diagnosis_processing_ms_p95,max,6.54022693634033,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,count,5,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,mean,1.1988182511476426,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,median,0.6388256679716494,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,std,1.252618470642234,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,p95,2.9284664559862037,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,min,0.41916211454597735,5
cloud_only,fault_sustained,diagnosis_processing_ms_std,max,3.3895700356161567,5
cloud_only,fault_sustained,diagnosis_requests,count,5,5
cloud_only,fault_sustained,diagnosis_requests,mean,23.4,5
cloud_only,fault_sustained,diagnosis_requests,median,23.0,5
cloud_only,fault_sustained,diagnosis_requests,std,0.5477225575051661,5
cloud_only,fault_sustained,diagnosis_requests,p95,24.0,5
cloud_only,fault_sustained,diagnosis_requests,min,23.0,5
cloud_only,fault_sustained,diagnosis_requests,max,24.0,5
cloud_only,fault_sustained,e2e_latency_ms_count,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_count,mean,23.4,5
cloud_only,fault_sustained,e2e_latency_ms_count,median,23.0,5
cloud_only,fault_sustained,e2e_latency_ms_count,std,0.5477225575051661,5
cloud_only,fault_sustained,e2e_latency_ms_count,p95,24.0,5
cloud_only,fault_sustained,e2e_latency_ms_count,min,23.0,5
cloud_only,fault_sustained,e2e_latency_ms_count,max,24.0,5
cloud_only,fault_sustained,e2e_latency_ms_max,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_max,mean,10049.247598648071,5
cloud_only,fault_sustained,e2e_latency_ms_max,median,10049.478769302368,5
cloud_only,fault_sustained,e2e_latency_ms_max,std,2.6222443040849535,5
cloud_only,fault_sustained,e2e_latency_ms_max,p95,10051.890707015991,5
cloud_only,fault_sustained,e2e_latency_ms_max,min,10045.66764831543,5
cloud_only,fault_sustained,e2e_latency_ms_max,max,10052.018642425537,5
cloud_only,fault_sustained,e2e_latency_ms_mean,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_mean,mean,9887.767217038334,5
cloud_only,fault_sustained,e2e_latency_ms_mean,median,9994.032963462498,5
cloud_only,fault_sustained,e2e_latency_ms_mean,std,158.96677368584764,5
cloud_only,fault_sustained,e2e_latency_ms_mean,p95,10000.782363311104,5
cloud_only,fault_sustained,e2e_latency_ms_mean,min,9649.836798508963,5
cloud_only,fault_sustained,e2e_latency_ms_mean,max,10001.826846081278,5
cloud_only,fault_sustained,e2e_latency_ms_median,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_median,mean,9997.176814079285,5
cloud_only,fault_sustained,e2e_latency_ms_median,median,9998.180866241455,5
cloud_only,fault_sustained,e2e_latency_ms_median,std,9.665180437727459,5
cloud_only,fault_sustained,e2e_latency_ms_median,p95,10008.669233322144,5
cloud_only,fault_sustained,e2e_latency_ms_median,min,9985.392689704895,5
cloud_only,fault_sustained,e2e_latency_ms_median,max,10010.642290115356,5
cloud_only,fault_sustained,e2e_latency_ms_min,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_min,mean,8558.48617553711,5
cloud_only,fault_sustained,e2e_latency_ms_min,median,9883.97479057312,5
cloud_only,fault_sustained,e2e_latency_ms_min,std,2126.048591037238,5
cloud_only,fault_sustained,e2e_latency_ms_min,p95,9945.573663711548,5
cloud_only,fault_sustained,e2e_latency_ms_min,min,5071.563243865967,5
cloud_only,fault_sustained,e2e_latency_ms_min,max,9950.518369674683,5
cloud_only,fault_sustained,e2e_latency_ms_p95,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_p95,mean,10044.632172584534,5
cloud_only,fault_sustained,e2e_latency_ms_p95,median,10043.507719039917,5
cloud_only,fault_sustained,e2e_latency_ms_p95,std,3.5924276736781127,5
cloud_only,fault_sustained,e2e_latency_ms_p95,p95,10048.949389457703,5
cloud_only,fault_sustained,e2e_latency_ms_p95,min,10040.810132026672,5
cloud_only,fault_sustained,e2e_latency_ms_p95,max,10049.352169036865,5
cloud_only,fault_sustained,e2e_latency_ms_std,count,5,5
cloud_only,fault_sustained,e2e_latency_ms_std,mean,364.99655381034097,5
cloud_only,fault_sustained,e2e_latency_ms_std,median,42.681786055511374,5
cloud_only,fault_sustained,e2e_latency_ms_std,std,464.3749470939454,5
cloud_only,fault_sustained,e2e_latency_ms_std,p95,948.5096346611468,5
cloud_only,fault_sustained,e2e_latency_ms_std,min,28.8718219814346,5
cloud_only,fault_sustained,e2e_latency_ms_std,max,1006.8893046129615,5
cloud_only,fault_sustained,escalation_rate,count,5,5
cloud_only,fault_sustained,escalation_rate,mean,1.0,5
cloud_only,fault_sustained,escalation_rate,median,1.0,5
cloud_only,fault_sustained,escalation_rate,std,0.0,5
cloud_only,fault_sustained,escalation_rate,p95,1.0,5
cloud_only,fault_sustained,escalation_rate,min,1.0,5
cloud_only,fault_sustained,escalation_rate,max,1.0,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,count,5,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,mean,2950733.9104534294,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,median,2940265.1109048366,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,std,27697.6280283443,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,p95,2986481.394966946,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,min,2926718.751683283,5
cloud_only,fault_sustained,estimated_cloud_data_bytes,max,2991541.48213799,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,count,5,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,mean,586398.0,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,median,586398.0,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,std,9.740004624869623e-11,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,p95,586398.0000000001,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,min,586397.9999999999,5
cloud_only,fault_sustained,estimated_cloud_data_bytes_per_minute,max,586398.0000000001,5
edge_only,fault_alternate,anomaly_events,count,5,5
edge_only,fault_alternate,anomaly_events,mean,1618.6,5
edge_only,fault_alternate,anomaly_events,median,1616.0,5
edge_only,fault_alternate,anomaly_events,std,5.9413803110051795,5
edge_only,fault_alternate,anomaly_events,p95,1626.8,5
edge_only,fault_alternate,anomaly_events,min,1615.0,5
edge_only,fault_alternate,anomaly_events,max,1629.0,5
edge_only,fault_alternate,anomaly_ratio_count,count,5,5
edge_only,fault_alternate,anomaly_ratio_count,mean,31.4,5
edge_only,fault_alternate,anomaly_ratio_count,median,31.0,5
edge_only,fault_alternate,anomaly_ratio_count,std,0.5477225575051661,5
edge_only,fault_alternate,anomaly_ratio_count,p95,32.0,5
edge_only,fault_alternate,anomaly_ratio_count,min,31.0,5
edge_only,fault_alternate,anomaly_ratio_count,max,32.0,5
edge_only,fault_alternate,anomaly_ratio_max,count,5,5
edge_only,fault_alternate,anomaly_ratio_max,mean,1.0,5
edge_only,fault_alternate,anomaly_ratio_max,median,1.0,5
edge_only,fault_alternate,anomaly_ratio_max,std,0.0,5
edge_only,fault_alternate,anomaly_ratio_max,p95,1.0,5
edge_only,fault_alternate,anomaly_ratio_max,min,1.0,5
edge_only,fault_alternate,anomaly_ratio_max,max,1.0,5
edge_only,fault_alternate,anomaly_ratio_mean,count,5,5
edge_only,fault_alternate,anomaly_ratio_mean,mean,0.5004092741935484,5
edge_only,fault_alternate,anomaly_ratio_mean,median,0.503125,5
edge_only,fault_alternate,anomaly_ratio_mean,std,0.005538989339277006,5
edge_only,fault_alternate,anomaly_ratio_mean,p95,0.5058487903225807,5
edge_only,fault_alternate,anomaly_ratio_mean,min,0.4941935483870968,5
edge_only,fault_alternate,anomaly_ratio_mean,max,0.5064516129032258,5
edge_only,fault_alternate,anomaly_ratio_median,count,5,5
edge_only,fault_alternate,anomaly_ratio_median,mean,0.751,5
edge_only,fault_alternate,anomaly_ratio_median,median,0.76,5
edge_only,fault_alternate,anomaly_ratio_median,std,0.03814446224552131,5
edge_only,fault_alternate,anomaly_ratio_median,p95,0.794,5
edge_only,fault_alternate,anomaly_ratio_median,min,0.71,5
edge_only,fault_alternate,anomaly_ratio_median,max,0.8,5
edge_only,fault_alternate,anomaly_ratio_min,count,5,5
edge_only,fault_alternate,anomaly_ratio_min,mean,0.0,5
edge_only,fault_alternate,anomaly_ratio_min,median,0.0,5
edge_only,fault_alternate,anomaly_ratio_min,std,0.0,5
edge_only,fault_alternate,anomaly_ratio_min,p95,0.0,5
edge_only,fault_alternate,anomaly_ratio_min,min,0.0,5
edge_only,fault_alternate,anomaly_ratio_min,max,0.0,5
edge_only,fault_alternate,anomaly_ratio_p95,count,5,5
edge_only,fault_alternate,anomaly_ratio_p95,mean,0.9868,5
edge_only,fault_alternate,anomaly_ratio_p95,median,0.99,5
edge_only,fault_alternate,anomaly_ratio_p95,std,0.00661059755241537,5
edge_only,fault_alternate,anomaly_ratio_p95,p95,0.99,5
edge_only,fault_alternate,anomaly_ratio_p95,min,0.975,5
edge_only,fault_alternate,anomaly_ratio_p95,max,0.99,5
edge_only,fault_alternate,anomaly_ratio_std,count,5,5
edge_only,fault_alternate,anomaly_ratio_std,mean,0.4551554936303853,5
edge_only,fault_alternate,anomaly_ratio_std,median,0.4536620704814856,5
edge_only,fault_alternate,anomaly_ratio_std,std,0.00517820920370229,5
edge_only,fault_alternate,anomaly_ratio_std,p95,0.46108279919626327,5
edge_only,fault_alternate,anomaly_ratio_std,min,0.4483863541418775,5
edge_only,fault_alternate,anomaly_ratio_std,max,0.46164758704411735,5
edge_only,fault_alternate,classifier_cpu_count,count,5,5
edge_only,fault_alternate,classifier_cpu_count,mean,156.4,5
edge_only,fault_alternate,classifier_cpu_count,median,156.0,5
edge_only,fault_alternate,classifier_cpu_count,std,0.5477225575051661,5
edge_only,fault_alternate,classifier_cpu_count,p95,157.0,5
edge_only,fault_alternate,classifier_cpu_count,min,156.0,5
edge_only,fault_alternate,classifier_cpu_count,max,157.0,5
edge_only,fault_alternate,classifier_cpu_max,count,5,5
edge_only,fault_alternate,classifier_cpu_max,mean,13.507456282187707,5
edge_only,fault_alternate,classifier_cpu_max,median,9.68677047616678,5
edge_only,fault_alternate,classifier_cpu_max,std,6.944682772914522,5
edge_only,fault_alternate,classifier_cpu_max,p95,21.55493930061436,5
edge_only,fault_alternate,classifier_cpu_max,min,6.902376769023028,5
edge_only,fault_alternate,classifier_cpu_max,max,21.92624677282124,5
edge_only,fault_alternate,classifier_cpu_mean,count,5,5
edge_only,fault_alternate,classifier_cpu_mean,mean,1.562696017950886,5
edge_only,fault_alternate,classifier_cpu_mean,median,1.5548435078906444,5
edge_only,fault_alternate,classifier_cpu_mean,std,0.06989605177501504,5
edge_only,fault_alternate,classifier_cpu_mean,p95,1.655020814928813,5
edge_only,fault_alternate,classifier_cpu_mean,min,1.4961601551733443,5
edge_only,fault_alternate,classifier_cpu_mean,max,1.67694952525996,5
edge_only,fault_alternate,classifier_cpu_median,count,5,5
edge_only,fault_alternate,classifier_cpu_median,mean,0.19696002624362688,5
edge_only,fault_alternate,classifier_cpu_median,median,0.19717313907219414,5
edge_only,fault_alternate,classifier_cpu_median,std,0.0008724215100053125,5
edge_only,fault_alternate,classifier_cpu_median,p95,0.19790278464268923,5
edge_only,fault_alternate,classifier_cpu_median,min,0.19576655316620015,5
edge_only,fault_alternate,classifier_cpu_median,max,0.19803760095336959,5
edge_only,fault_alternate,classifier_cpu_min,count,5,5
edge_only,fault_alternate,classifier_cpu_min,mean,0.16409230843256814,5
edge_only,fault_alternate,classifier_cpu_min,median,0.16402352772190187,5
edge_only,fault_alternate,classifier_cpu_min,std,0.0021938671180918813,5
edge_only,fault_alternate,classifier_cpu_min,p95,0.16691634971510386,5
edge_only,fault_alternate,classifier_cpu_min,min,0.1617300146166533,5
edge_only,fault_alternate,classifier_cpu_min,max,0.16761557886077838,5
edge_only,fault_alternate,classifier_cpu_p95,count,5,5
edge_only,fault_alternate,classifier_cpu_p95,mean,6.148022809657278,5
edge_only,fault_alternate,classifier_cpu_p95,median,6.072553869166718,5
edge_only,fault_alternate,classifier_cpu_p95,std,0.14415462138554053,5
edge_only,fault_alternate,classifier_cpu_p95,p95,6.344440682720624,5
edge_only,fault_alternate,classifier_cpu_p95,min,6.028236168841464,5
edge_only,fault_alternate,classifier_cpu_p95,max,6.385038713284512,5
edge_only,fault_alternate,classifier_cpu_std,count,5,5
edge_only,fault_alternate,classifier_cpu_std,mean,2.5411269617703893,5
edge_only,fault_alternate,classifier_cpu_std,median,2.44917693284367,5
edge_only,fault_alternate,classifier_cpu_std,std,0.24351887648188952,5
edge_only,fault_alternate,classifier_cpu_std,p95,2.821210296227619,5
edge_only,fault_alternate,classifier_cpu_std,min,2.282928626181843,5
edge_only,fault_alternate,classifier_cpu_std,max,2.836515640010965,5
edge_only,fault_alternate,classifier_memory_count,count,5,5
edge_only,fault_alternate,classifier_memory_count,mean,157.4,5
edge_only,fault_alternate,classifier_memory_count,median,157.0,5
edge_only,fault_alternate,classifier_memory_count,std,0.5477225575051661,5
edge_only,fault_alternate,classifier_memory_count,p95,158.0,5
edge_only,fault_alternate,classifier_memory_count,min,157.0,5
edge_only,fault_alternate,classifier_memory_count,max,158.0,5
edge_only,fault_alternate,classifier_memory_max,count,5,5
edge_only,fault_alternate,classifier_memory_max,mean,272007168.0,5
